Player Id,Name,Year,Team,Passing_Yards
jewerlthomas/2527254,"Thomas, Jewerl",1984,San Diego Chargers,--
jewerlthomas/2527254,"Thomas, Jewerl",1983,Kansas City Chiefs,18
jewerlthomas/2527254,"Thomas, Jewerl",1982,Los Angeles Rams,--
jewerlthomas/2527254,"Thomas, Jewerl",1981,Los Angeles Rams,--
jewerlthomas/2527254,"Thomas, Jewerl",1980,Los Angeles Rams,--
jamisoncrowder/2552415,"Crowder, Jamison",2016,Washington Redskins,--
jamisoncrowder/2552415,"Crowder, Jamison",2015,Washington Redskins,0
keithlincoln/2519515,"Lincoln, Keith",1968,San Diego Chargers,--
keithlincoln/2519515,"Lincoln, Keith",1968,Buffalo Bills,--
keithlincoln/2519515,"Lincoln, Keith",1967,Buffalo Bills,--
keithlincoln/2519515,"Lincoln, Keith",1966,San Diego Chargers,71
keithlincoln/2519515,"Lincoln, Keith",1965,San Diego Chargers,65
keithlincoln/2519515,"Lincoln, Keith",1964,San Diego Chargers,61
keithlincoln/2519515,"Lincoln, Keith",1963,San Diego Chargers,0
keithlincoln/2519515,"Lincoln, Keith",1962,San Diego Chargers,43
keithlincoln/2519515,"Lincoln, Keith",1961,San Diego Chargers,--
sonnygibbs/2514811,"Gibbs, Sonny",1964,Detroit Lions,3
raytesser/2527177,"Tesser, Ray",1934,Pittsburgh Pirates,0
raytesser/2527177,"Tesser, Ray",1933,Pittsburgh Pirates,0
stevebanas/2508937,"Banas, Steve",1935,Philadelphia Eagles,0
stevebanas/2508937,"Banas, Steve",1935,Detroit Lions,--
davekopay/2518728,"Kopay, Dave",1972,Green Bay Packers,--
davekopay/2518728,"Kopay, Dave",1971,New Orleans Saints,--
davekopay/2518728,"Kopay, Dave",1970,Washington Redskins,--
davekopay/2518728,"Kopay, Dave",1969,Washington Redskins,--
davekopay/2518728,"Kopay, Dave",1968,Detroit Lions,--
davekopay/2518728,"Kopay, Dave",1967,San Francisco 49ers,--
davekopay/2518728,"Kopay, Dave",1966,San Francisco 49ers,--
davekopay/2518728,"Kopay, Dave",1965,San Francisco 49ers,--
davekopay/2518728,"Kopay, Dave",1964,San Francisco 49ers,0
maxchoboian/2511448,"Choboian, Max",1966,Denver Broncos,"1,110"
stevebartkowski/2509103,"Bartkowski, Steve",1986,Los Angeles Rams,654
stevebartkowski/2509103,"Bartkowski, Steve",1985,Washington Redskins,--
stevebartkowski/2509103,"Bartkowski, Steve",1985,Atlanta Falcons,738
stevebartkowski/2509103,"Bartkowski, Steve",1984,Atlanta Falcons,"2,158"
stevebartkowski/2509103,"Bartkowski, Steve",1983,Atlanta Falcons,"3,167"
stevebartkowski/2509103,"Bartkowski, Steve",1982,Atlanta Falcons,"1,905"
stevebartkowski/2509103,"Bartkowski, Steve",1981,Atlanta Falcons,"3,829"
stevebartkowski/2509103,"Bartkowski, Steve",1980,Atlanta Falcons,"3,544"
stevebartkowski/2509103,"Bartkowski, Steve",1979,Atlanta Falcons,"2,505"
stevebartkowski/2509103,"Bartkowski, Steve",1978,Atlanta Falcons,"2,489"
stevebartkowski/2509103,"Bartkowski, Steve",1977,Atlanta Falcons,796
stevebartkowski/2509103,"Bartkowski, Steve",1976,Atlanta Falcons,677
stevebartkowski/2509103,"Bartkowski, Steve",1975,Atlanta Falcons,"1,662"
marionbarber/2506447,"Barber, Marion",2011,Chicago Bears,--
marionbarber/2506447,"Barber, Marion",2010,Dallas Cowboys,0
marionbarber/2506447,"Barber, Marion",2009,Dallas Cowboys,--
marionbarber/2506447,"Barber, Marion",2008,Dallas Cowboys,--
marionbarber/2506447,"Barber, Marion",2007,Dallas Cowboys,--
marionbarber/2506447,"Barber, Marion",2006,Dallas Cowboys,--
marionbarber/2506447,"Barber, Marion",2005,Dallas Cowboys,0
phildawson/2500351,"Dawson, Phil",2016,San Francisco 49ers,--
phildawson/2500351,"Dawson, Phil",2015,San Francisco 49ers,--
phildawson/2500351,"Dawson, Phil",2014,San Francisco 49ers,--
phildawson/2500351,"Dawson, Phil",2013,San Francisco 49ers,--
phildawson/2500351,"Dawson, Phil",2012,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2011,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2010,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2009,Cleveland Browns,10
phildawson/2500351,"Dawson, Phil",2008,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2007,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2006,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2005,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2004,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2003,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2002,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2001,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",2000,Cleveland Browns,--
phildawson/2500351,"Dawson, Phil",1999,Cleveland Browns,--
le'veonbell/2540175,"Bell, Le'Veon",2016,Pittsburgh Steelers,0
le'veonbell/2540175,"Bell, Le'Veon",2015,Pittsburgh Steelers,--
le'veonbell/2540175,"Bell, Le'Veon",2014,Pittsburgh Steelers,--
le'veonbell/2540175,"Bell, Le'Veon",2013,Pittsburgh Steelers,--
louieaguiar/2499367,"Aguiar, Louie",2000,Chicago Bears,13
louieaguiar/2499367,"Aguiar, Louie",1999,Green Bay Packers,--
louieaguiar/2499367,"Aguiar, Louie",1998,Kansas City Chiefs,--
louieaguiar/2499367,"Aguiar, Louie",1997,Kansas City Chiefs,35
louieaguiar/2499367,"Aguiar, Louie",1996,Kansas City Chiefs,--
louieaguiar/2499367,"Aguiar, Louie",1995,Kansas City Chiefs,--
louieaguiar/2499367,"Aguiar, Louie",1994,Kansas City Chiefs,--
louieaguiar/2499367,"Aguiar, Louie",1993,New York Jets,0
louieaguiar/2499367,"Aguiar, Louie",1992,New York Jets,--
louieaguiar/2499367,"Aguiar, Louie",1991,New York Jets,--
markvlasic/2503477,"Vlasic, Mark",1993,Tampa Bay Buccaneers,--
markvlasic/2503477,"Vlasic, Mark",1992,Kansas City Chiefs,--
markvlasic/2503477,"Vlasic, Mark",1991,Kansas City Chiefs,316
markvlasic/2503477,"Vlasic, Mark",1990,San Diego Chargers,168
markvlasic/2503477,"Vlasic, Mark",1988,San Diego Chargers,270
markvlasic/2503477,"Vlasic, Mark",1987,San Diego Chargers,8
hunterenis/2513657,"Enis, Hunter",1962,Oakland Raiders,217
hunterenis/2513657,"Enis, Hunter",1962,Denver Broncos,8
hunterenis/2513657,"Enis, Hunter",1961,San Diego Chargers,365
hunterenis/2513657,"Enis, Hunter",1960,Dallas Texans,357
leonardthompson/2527347,"Thompson, Leonard",1986,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1985,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1984,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1983,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1982,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1981,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1980,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1979,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1978,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1977,Detroit Lions,0
leonardthompson/2527347,"Thompson, Leonard",1976,Detroit Lions,--
leonardthompson/2527347,"Thompson, Leonard",1975,Detroit Lions,--
lenjaniak/2517408,"Janiak, Len",1942,Cleveland Rams,11
lenjaniak/2517408,"Janiak, Len",1941,Cleveland Rams,--
lenjaniak/2517408,"Janiak, Len",1940,Cleveland Rams,--
lenjaniak/2517408,"Janiak, Len",1939,Brooklyn Dodgers,--
nelspeterson/2523102,"Peterson, Nels",1938,Cleveland Rams,0
nelspeterson/2523102,"Peterson, Nels",1937,Washington Redskins,--
jimhadnot/2515559,"Hadnot, Jim",1983,Kansas City Chiefs,--
jimhadnot/2515559,"Hadnot, Jim",1982,Kansas City Chiefs,--
jimhadnot/2515559,"Hadnot, Jim",1981,Kansas City Chiefs,0
jimhadnot/2515559,"Hadnot, Jim",1980,Kansas City Chiefs,--
erniewheeler/2528605,"Wheeler, Ernie",1942,Chicago Cardinals,--
erniewheeler/2528605,"Wheeler, Ernie",1939,Chicago Cardinals,35
erniewheeler/2528605,"Wheeler, Ernie",1939,Pittsburgh Pirates,59
donjackson/2517244,"Jackson, Don",1936,Philadelphia Eagles,80
fredenke/2513658,"Enke, Fred",1954,Baltimore Colts,171
fredenke/2513658,"Enke, Fred",1953,Baltimore Colts,"1,054"
fredenke/2513658,"Enke, Fred",1952,Philadelphia Eagles,377
fredenke/2513658,"Enke, Fred",1951,Detroit Lions,22
fredenke/2513658,"Enke, Fred",1950,Detroit Lions,424
fredenke/2513658,"Enke, Fred",1949,Detroit Lions,793
fredenke/2513658,"Enke, Fred",1948,Detroit Lions,"1,328"
jimneill/2522000,"Neill, Jim",1939,Chicago Cardinals,--
jimneill/2522000,"Neill, Jim",1937,New York Giants,0
borather/2523772,"Rather, Bo",1978,Miami Dolphins,--
borather/2523772,"Rather, Bo",1978,Chicago Bears,--
borather/2523772,"Rather, Bo",1977,Chicago Bears,--
borather/2523772,"Rather, Bo",1976,Chicago Bears,--
borather/2523772,"Rather, Bo",1975,Chicago Bears,--
borather/2523772,"Rather, Bo",1974,Chicago Bears,0
borather/2523772,"Rather, Bo",1973,Miami Dolphins,--
timvangalder/2527866,"Van Galder, Tim",1973,New York Jets,--
timvangalder/2527866,"Van Galder, Tim",1972,St. Louis Cardinals,434
timvangalder/2527866,"Van Galder, Tim",1971,St. Louis Cardinals,--
timvangalder/2527866,"Van Galder, Tim",1967,St. Louis Cardinals,--
royzimmerman/2529665,"Zimmerman, Roy",1948,Boston Yanks,649
royzimmerman/2529665,"Zimmerman, Roy",1947,Detroit Lions,867
royzimmerman/2529665,"Zimmerman, Roy",1946,Philadelphia Eagles,597
royzimmerman/2529665,"Zimmerman, Roy",1945,Philadelphia Eagles,991
royzimmerman/2529665,"Zimmerman, Roy",1944,Philadelphia Eagles,785
royzimmerman/2529665,"Zimmerman, Roy",1943,Phil-Pitt Combine,846
royzimmerman/2529665,"Zimmerman, Roy",1942,Washington Redskins,13
royzimmerman/2529665,"Zimmerman, Roy",1941,Washington Redskins,0
royzimmerman/2529665,"Zimmerman, Roy",1940,Washington Redskins,53
dezbryant/497278,"Bryant, Dez",2016,Dallas Cowboys,10
dezbryant/497278,"Bryant, Dez",2015,Dallas Cowboys,--
dezbryant/497278,"Bryant, Dez",2014,Dallas Cowboys,--
dezbryant/497278,"Bryant, Dez",2013,Dallas Cowboys,--
dezbryant/497278,"Bryant, Dez",2012,Dallas Cowboys,--
dezbryant/497278,"Bryant, Dez",2011,Dallas Cowboys,--
dezbryant/497278,"Bryant, Dez",2010,Dallas Cowboys,--
jimkelly/2501579,"Kelly, Jim",1996,Buffalo Bills,"2,810"
jimkelly/2501579,"Kelly, Jim",1995,Buffalo Bills,"3,130"
jimkelly/2501579,"Kelly, Jim",1994,Buffalo Bills,"3,114"
jimkelly/2501579,"Kelly, Jim",1993,Buffalo Bills,"3,382"
jimkelly/2501579,"Kelly, Jim",1992,Buffalo Bills,"3,457"
jimkelly/2501579,"Kelly, Jim",1991,Buffalo Bills,"3,844"
jimkelly/2501579,"Kelly, Jim",1990,Buffalo Bills,"2,829"
jimkelly/2501579,"Kelly, Jim",1989,Buffalo Bills,"3,130"
jimkelly/2501579,"Kelly, Jim",1988,Buffalo Bills,"3,380"
jimkelly/2501579,"Kelly, Jim",1987,Buffalo Bills,"2,798"
jimkelly/2501579,"Kelly, Jim",1986,Buffalo Bills,"3,593"
johnhenryjohnson/2517679,"Johnson, John Henry",1966,Houston Oilers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1965,Pittsburgh Steelers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1964,Pittsburgh Steelers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1963,Pittsburgh Steelers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1962,Pittsburgh Steelers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1961,Pittsburgh Steelers,0
johnhenryjohnson/2517679,"Johnson, John Henry",1960,Pittsburgh Steelers,15
johnhenryjohnson/2517679,"Johnson, John Henry",1959,Detroit Lions,--
johnhenryjohnson/2517679,"Johnson, John Henry",1958,Detroit Lions,--
johnhenryjohnson/2517679,"Johnson, John Henry",1957,Detroit Lions,--
johnhenryjohnson/2517679,"Johnson, John Henry",1956,San Francisco 49ers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1955,San Francisco 49ers,--
johnhenryjohnson/2517679,"Johnson, John Henry",1954,San Francisco 49ers,10
markbarber/2508981,"Barber, Mark",1937,Cleveland Rams,7
kurtkittner/2505140,"Kittner, Kurt",2005,Chicago Bears,--
kurtkittner/2505140,"Kittner, Kurt",2003,Atlanta Falcons,391
kurtkittner/2505140,"Kittner, Kurt",2002,Atlanta Falcons,--
frankseno/2525327,"Seno, Frank",1949,Washington Redskins,--
frankseno/2525327,"Seno, Frank",1948,Boston Yanks,0
frankseno/2525327,"Seno, Frank",1947,Boston Yanks,0
frankseno/2525327,"Seno, Frank",1946,Chicago Cardinals,0
frankseno/2525327,"Seno, Frank",1945,Chicago Cardinals,0
frankseno/2525327,"Seno, Frank",1944,Washington Redskins,--
frankseno/2525327,"Seno, Frank",1943,Washington Redskins,0
tommydavis/2512638,"Davis, Tommy",1969,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1968,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1967,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1966,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1965,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1964,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1963,San Francisco 49ers,0
tommydavis/2512638,"Davis, Tommy",1962,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1961,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1960,San Francisco 49ers,--
tommydavis/2512638,"Davis, Tommy",1959,San Francisco 49ers,--
frankgifford/2514852,"Gifford, Frank",1964,New York Giants,33
frankgifford/2514852,"Gifford, Frank",1963,New York Giants,--
frankgifford/2514852,"Gifford, Frank",1962,New York Giants,12
frankgifford/2514852,"Gifford, Frank",1960,New York Giants,24
frankgifford/2514852,"Gifford, Frank",1959,New York Giants,151
frankgifford/2514852,"Gifford, Frank",1958,New York Giants,109
frankgifford/2514852,"Gifford, Frank",1957,New York Giants,143
frankgifford/2514852,"Gifford, Frank",1956,New York Giants,35
frankgifford/2514852,"Gifford, Frank",1955,New York Giants,96
frankgifford/2514852,"Gifford, Frank",1954,New York Giants,155
frankgifford/2514852,"Gifford, Frank",1953,New York Giants,47
frankgifford/2514852,"Gifford, Frank",1952,New York Giants,18
charliebatch/2499567,"Batch, Charlie",2012,Pittsburgh Steelers,475
charliebatch/2499567,"Batch, Charlie",2011,Pittsburgh Steelers,208
charliebatch/2499567,"Batch, Charlie",2010,Pittsburgh Steelers,352
charliebatch/2499567,"Batch, Charlie",2009,Pittsburgh Steelers,17
charliebatch/2499567,"Batch, Charlie",2007,Pittsburgh Steelers,232
charliebatch/2499567,"Batch, Charlie",2006,Pittsburgh Steelers,492
charliebatch/2499567,"Batch, Charlie",2005,Pittsburgh Steelers,246
charliebatch/2499567,"Batch, Charlie",2004,Pittsburgh Steelers,--
charliebatch/2499567,"Batch, Charlie",2003,Pittsburgh Steelers,47
charliebatch/2499567,"Batch, Charlie",2002,Pittsburgh Steelers,--
charliebatch/2499567,"Batch, Charlie",2001,Detroit Lions,"2,392"
charliebatch/2499567,"Batch, Charlie",2000,Detroit Lions,"2,489"
charliebatch/2499567,"Batch, Charlie",1999,Detroit Lions,"1,957"
charliebatch/2499567,"Batch, Charlie",1998,Detroit Lions,"2,178"
georgeizo/2517218,"Izo, George",1966,Pittsburgh Steelers,360
georgeizo/2517218,"Izo, George",1965,Detroit Lions,357
georgeizo/2517218,"Izo, George",1964,Washington Redskins,83
georgeizo/2517218,"Izo, George",1963,Washington Redskins,378
georgeizo/2517218,"Izo, George",1962,Washington Redskins,284
georgeizo/2517218,"Izo, George",1961,Washington Redskins,214
georgeizo/2517218,"Izo, George",1960,St. Louis Cardinals,115
jeffkomlo/2518712,"Komlo, Jeff",1983,Tampa Bay Buccaneers,49
jeffkomlo/2518712,"Komlo, Jeff",1982,Atlanta Falcons,--
jeffkomlo/2518712,"Komlo, Jeff",1981,Detroit Lions,290
jeffkomlo/2518712,"Komlo, Jeff",1980,Detroit Lions,26
jeffkomlo/2518712,"Komlo, Jeff",1979,Detroit Lions,"2,238"
keyshawnjohnson/2501435,"Johnson, Keyshawn",2006,Carolina Panthers,0
keyshawnjohnson/2501435,"Johnson, Keyshawn",2005,Dallas Cowboys,0
keyshawnjohnson/2501435,"Johnson, Keyshawn",2004,Dallas Cowboys,0
keyshawnjohnson/2501435,"Johnson, Keyshawn",2003,Tampa Bay Buccaneers,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",2002,Tampa Bay Buccaneers,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",2001,Tampa Bay Buccaneers,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",2000,Tampa Bay Buccaneers,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",1999,New York Jets,0
keyshawnjohnson/2501435,"Johnson, Keyshawn",1998,New York Jets,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",1997,New York Jets,--
keyshawnjohnson/2501435,"Johnson, Keyshawn",1996,New York Jets,--
walterpayton/2522907,"Payton, Walter",1987,Chicago Bears,0
walterpayton/2522907,"Payton, Walter",1986,Chicago Bears,0
walterpayton/2522907,"Payton, Walter",1985,Chicago Bears,96
walterpayton/2522907,"Payton, Walter",1984,Chicago Bears,47
walterpayton/2522907,"Payton, Walter",1983,Chicago Bears,95
walterpayton/2522907,"Payton, Walter",1982,Chicago Bears,39
walterpayton/2522907,"Payton, Walter",1981,Chicago Bears,0
walterpayton/2522907,"Payton, Walter",1980,Chicago Bears,0
walterpayton/2522907,"Payton, Walter",1979,Chicago Bears,54
walterpayton/2522907,"Payton, Walter",1978,Chicago Bears,--
walterpayton/2522907,"Payton, Walter",1977,Chicago Bears,--
walterpayton/2522907,"Payton, Walter",1976,Chicago Bears,--
walterpayton/2522907,"Payton, Walter",1975,Chicago Bears,0
stevematthews/2501914,"Matthews, Steve",1998,Tennessee Oilers,24
stevematthews/2501914,"Matthews, Steve",1997,Jacksonville Jaguars,275
stevematthews/2501914,"Matthews, Steve",1996,Kansas City Chiefs,--
stevematthews/2501914,"Matthews, Steve",1995,Kansas City Chiefs,0
stevematthews/2501914,"Matthews, Steve",1994,Kansas City Chiefs,--
scrapperfarrell/2513854,"Farrell, Scrapper",1939,Brooklyn Dodgers,--
scrapperfarrell/2513854,"Farrell, Scrapper",1938,Brooklyn Dodgers,0
scrapperfarrell/2513854,"Farrell, Scrapper",1938,Pittsburgh Pirates,--
mikepagel/2522660,"Pagel, Mike",1993,Los Angeles Rams,23
mikepagel/2522660,"Pagel, Mike",1992,Los Angeles Rams,99
mikepagel/2522660,"Pagel, Mike",1991,Los Angeles Rams,150
mikepagel/2522660,"Pagel, Mike",1990,Cleveland Browns,819
mikepagel/2522660,"Pagel, Mike",1989,Cleveland Browns,60
mikepagel/2522660,"Pagel, Mike",1988,Cleveland Browns,736
mikepagel/2522660,"Pagel, Mike",1987,Cleveland Browns,--
mikepagel/2522660,"Pagel, Mike",1986,Cleveland Browns,53
mikepagel/2522660,"Pagel, Mike",1985,Indianapolis Colts,"2,414"
mikepagel/2522660,"Pagel, Mike",1984,Indianapolis Colts,"1,426"
mikepagel/2522660,"Pagel, Mike",1983,Baltimore Colts,"2,353"
mikepagel/2522660,"Pagel, Mike",1982,Baltimore Colts,"1,281"
mikerenfro/2523963,"Renfro, Mike",1987,Dallas Cowboys,--
mikerenfro/2523963,"Renfro, Mike",1986,Dallas Cowboys,23
mikerenfro/2523963,"Renfro, Mike",1985,Dallas Cowboys,--
mikerenfro/2523963,"Renfro, Mike",1984,Dallas Cowboys,49
mikerenfro/2523963,"Renfro, Mike",1983,Houston Oilers,--
mikerenfro/2523963,"Renfro, Mike",1982,Houston Oilers,--
mikerenfro/2523963,"Renfro, Mike",1981,Houston Oilers,--
mikerenfro/2523963,"Renfro, Mike",1980,Houston Oilers,--
mikerenfro/2523963,"Renfro, Mike",1979,Houston Oilers,--
mikerenfro/2523963,"Renfro, Mike",1978,Houston Oilers,--
halpangle/2522703,"Pangle, Hal",1938,Chicago Cardinals,--
halpangle/2522703,"Pangle, Hal",1937,Chicago Cardinals,0
halpangle/2522703,"Pangle, Hal",1936,Chicago Cardinals,0
halpangle/2522703,"Pangle, Hal",1935,Chicago Cardinals,15
rayflaherty/2514110,"Flaherty, Ray",1935,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1934,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1933,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1932,New York Giants,33
rayflaherty/2514110,"Flaherty, Ray",1931,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1929,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1928,New York Giants,--
rayflaherty/2514110,"Flaherty, Ray",1928,New York Yankees,--
rayflaherty/2514110,"Flaherty, Ray",1927,New York Yankees,--
rayflaherty/2514110,"Flaherty, Ray",1926,Los Angeles Buccaneers,--
marshallfaulk/2500601,"Faulk, Marshall",2006,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",2005,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",2004,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",2003,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",2002,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",2001,St. Louis Rams,0
marshallfaulk/2500601,"Faulk, Marshall",2000,St. Louis Rams,--
marshallfaulk/2500601,"Faulk, Marshall",1999,St. Louis Rams,0
marshallfaulk/2500601,"Faulk, Marshall",1998,Indianapolis Colts,--
marshallfaulk/2500601,"Faulk, Marshall",1997,Indianapolis Colts,--
marshallfaulk/2500601,"Faulk, Marshall",1996,Indianapolis Colts,--
marshallfaulk/2500601,"Faulk, Marshall",1995,Indianapolis Colts,--
marshallfaulk/2500601,"Faulk, Marshall",1994,Indianapolis Colts,--
blairkiel/2501608,"Kiel, Blair",1991,Green Bay Packers,361
blairkiel/2501608,"Kiel, Blair",1990,Green Bay Packers,504
blairkiel/2501608,"Kiel, Blair",1989,Green Bay Packers,--
blairkiel/2501608,"Kiel, Blair",1988,Green Bay Packers,--
blairkiel/2501608,"Kiel, Blair",1987,Indianapolis Colts,195
blairkiel/2501608,"Kiel, Blair",1986,Indianapolis Colts,236
blairkiel/2501608,"Kiel, Blair",1984,Tampa Bay Buccaneers,--
seanpayton/2522906,"Payton, Sean",1987,Chicago Bears,79
